Comment,Date,language
"ඇත්ත
මමත් Q ඇප් එකෙන් සල්ලී දාන්න ගිහින් අංකයක් වැරදිලා වෙන ගිනුමකට ගිහිං අද වෙනකං ආපහු අරන් දුන්නෑ
ඇහුවම වෙන රෙද්දවල් කියනවා
Q ඇප් එක පාවිච්චි කරන්න එපා",2025-03-28T15:49:16Z,si
ඇත්තම කතාවක් මටත් ඕකම වුනා දැන් මම එකවුන්ට් එකේ සල්ලි තියන් නෑ,2025-03-28T15:34:02Z,si
Meka central bank eke lokkange waraddak. Ai hoyala bala na bari,2025-03-28T14:33:16Z,others
මමත් වෙන්නප්පුවේ  කොමර්ෂල්,2025-03-28T14:25:07Z,si
මම යාල 07 / 03 /2025 card  ගෙවිමක් කලා එ ගෙවපු බව මෙසේජ් ආවා ඊට පස්සේ 12/03/2025 මම රුපියල් 42000 ඉතුරු කරලා එකෙන් 10000ක් ගත්තා ඉතිරි 32000ක් තිබුනා මගෙ ගිණුමට තව 32000ක් පඩි සල්ලි වැටුනා නමුත් මෙසේජ් ආවෙ නැ සල්ලි දාපු කෙනා කිව්වා සල්ලි දැම්මා කියලා මම බැංකුවට ගිහිං ඇහුවාම කිව්වා ඔව් 32000ක් රැ එකලොහට දාල තියනවා කියලා එකෙන් 22000ක් කැපිලා ඒක කොහමද උනේ කියලා ඇහුවාම සතියට කලිං යාල ගෙවීමෙ මුදල කපා ගත්තලු මේක හොර ගුහාවක් මිනිස්සුන්ගෙ සල්ලි මාටියා ගහනවා.,2025-03-28T14:16:02Z,si
mee too 15000,2025-03-28T11:44:39Z,others
මේක යකාගේ වැඩක් නේ..කොහමද බැංකුව විශ්වාස කරලා සල්ලි දාන්නේ. බැංකුව ඔහොමද කස්ටමර්ස්ලාට සළකන්නේ. තමන්ට වෙච්ච අසාධාරණය හා පාඩුව පිළිබඳව විමසන්නට බැංකුවට ගිහිල් අහනකොට කියන්නේ කෑගහන්න එපා කියලා. බැංකුවේ ඉන්න අප්පලා හරියට ඔවුන්ගේ රාජකාරිය කළා නම් මොකටද කෑගහන්නේ. මේක හැමෝටම හොඳ පාඩමක්. කොමර්ෂල් බැංකුවට සල්ලි දැමීම පිළිබඳව දෙවරක් කල්පනා කළත් හොඳයි නේද?...,2025-03-28T11:43:39Z,si
Matath ma wage. Wedak huna  mn Bank Branch eka kiyanne nah  mage balance eke 85 k thibuna passe beluwama 60k  theyanawa kiwwa 25 ts vidala passe mn kathakarala aragaththa parissmen ganydenu Kara ne,2025-03-28T11:15:48Z,others
මාත් අදම අකවුන්ට් එක වෙනස් කරනව.,2025-03-28T10:24:18Z,si
මගෙත් රුපියල් 15000 කැපිල තිබ්බ.කිසිම හේතුවක් නැතුව ෆේස්බුක් පේමන්ට් එකක් කිවුව.මන් රට ඉන්න නිසා මොකුත් කරගන්න ඹැරි උනා.,2025-03-28T10:22:32Z,si
මටත් ලක්ෂ 2k nethi una oya bank eke horu weda kranna,2025-03-28T08:58:59Z,ta
Online ඇවිල්ල ඔයාගේ bank account number එක  කියවන්න එපා.,2025-03-28T08:30:57Z,si
Meyalage atm card eka denneth athatamai kisima seftyk ne.hnb nm letter eke denne.matath den nm sekai.bayai.,2025-03-28T05:53:53Z,others
දන්න එකෙක් යන්න එපා,2025-03-28T05:39:13Z,si
මගෙත් එහෙම උනා.මුන් පට්ටම හොරු,2025-03-28T05:38:14Z,si
මමත් කොමර්ෂල් බැංකුවේ එකවුන්ට් එකක් ඕපන් කරන්න හිටියේ මගේ වාසනාවට අහම්බෙන් මේ වීඩියෝඑක දැක්කේ... පුතා ඔයාට ස්තුථියි මෙය සමාජ ගත කලාට....,2025-03-28T04:37:46Z,si
Ape kenekutathe meka una,2025-03-28T04:18:33Z,si
Ap000 ai mekata danna apa,2025-03-28T04:18:11Z,ta
මුන් මගෙනුත් රැපියල් 3000 ක් කපා ගත්තා හොර හැත්ත,2025-03-28T04:14:33Z,si
Komarsal benk horu,2025-03-28T04:13:32Z,others
බුදු අම්මෝ මමත් අදම කමර්ෂල් එකවුන්ට් එක කැන්සල් කරලා දානවා.,2025-03-28T03:01:27Z,si
වැඩ  කරන  එවුන්ගෙ  වැඩක්  වෙන්න  ඇති,2025-03-27T23:50:30Z,si
Nadu dapan machan,2025-03-27T20:13:08Z,others
මටත් මේ විදිහම වුනා,2025-03-27T18:17:41Z,si
Rate minissu danuwah karata thanks,2025-03-27T17:05:23Z,others
Puduma horuRata tama kiyapu eka hoday,2025-03-27T17:04:32Z,si
Ape salli tikath ara ganna ona,2025-03-27T17:03:41Z,ta
Danjwath karata thanks,2025-03-27T17:02:56Z,others
Mewa harima kathay,2025-03-27T17:02:11Z,others
Meka danuwath karata thanks,2025-03-27T17:01:14Z,si
Aye nana mr bankuwa palathe yanne naha,2025-03-27T16:57:51Z,others
කිසිම කෙනෙක් කොමර්ෂල් බැංකුව ට සල්ලි දාන්න එපා.,2025-03-27T16:50:35Z,si
සල්ලි බෙන්කුවෙ දාන්න එපා... මුන් හොරු,2025-03-27T16:26:18Z,si
Pachcha gahapu porakuth hitiya   bank ekea wedata aran .,2025-03-27T12:40:31Z,others
"එක තමයි ඔවා නියාමනය කරන්න ඔන ,,,,",2025-03-27T11:05:49Z,si
මගේත් කොමර්ෂල් බංකුවේ තමයි එකවුන්ට් එක තියෙන්නේ.ඒ උනාට මෙ වෙනකම් බංකුව අපට කරපු උදව්වක් නැහැ.ලෝන් එකක් ගන්න ගියාම නොදෙන ගානටම තමයි වැඩ  සිද්ද කරන්නේ,2025-03-27T10:46:18Z,si
අඩේ මාත් එකක් හදන්න හිටියේ තෑන්ක්ස් බන් දැනුවත් කරාට,2025-03-27T10:34:47Z,si
Patta nondiya me bankuwata ha ake weda karana niladari ha sewakayanta…,2025-03-27T08:36:34Z,others
කොමර්සල් බැංකුව ....හොර ගුහාවක් දාන්නනම් එපා වැරදිලාවත්,2025-03-27T07:48:52Z,si
Mun thani wanchawa maget atm aken salli demma nombar weraduna passe aka hadanna geya  mun mawa godak rasthiyadu kala wetharai kalama kanne,2025-03-27T06:58:00Z,ta
Tambi ohomamai malli,2025-03-27T06:02:59Z,others
ලංකා බැන්කුවෙත් මෙි වගේ උනා.10 කැපුන.ඊට පස්සෙ 3000 ගානේ දෙපාරක් කැපුන.උන්ට කිවිව.මන් ඔන්ලයින් ටාන්සර් කරනවද කිවිව. මුන් කැපුව ඔහොම.,2025-03-27T04:05:37Z,si
පුදුම වැඩක් තමයි සල්ලි දන්නාත් bayai දුක vidala ganna salli අපේ,2025-03-26T20:58:35Z,ta
Munta.gahnna.ona.para.ballo,2025-03-26T17:33:50Z,others
අපෙත් කැපුනා ටික ටික අපි අයින් කරගත්තා,2025-03-26T17:17:21Z,si
"අපිටත් ඕක වුනා තාම මුකුත් නෑ . දවස් 30 ක් දෙන්න කිව්වා. facebook purchase වෙලා කිව්වා. රු.80,000 ක්",2025-03-26T16:26:37Z,si
Account ඒක cancel කරන්න,2025-03-26T12:45:13Z,si
වැදගත් පනිවිඩයක් සහෝ.,2025-03-26T12:27:12Z,si
Mage ekath close karanna ona,2025-03-26T09:20:47Z,ta
Commercial bank එකේ වගකිව යුතු අය දකිත්වා,2025-03-26T07:25:28Z,si
බොහොම ස්තුතියි. ඔබට.,2025-03-26T06:32:36Z,si
"ඔක්කොම kalakanni බැංකු ekai 
Hora ballo 
Okunta hena ගහන්න onne
Mahabanku kalakanni tika nidida",2025-03-26T05:54:17Z,others
10000000 aurudu 5kata dammoth maseta poliya kiyad,2025-05-09T13:46:38Z,others
Yes.,2025-04-25T07:12:20Z,others
"Thanks for the forecast! I have a quick question: I have a SafePal wallet with USDT, and I have the seed phrase. (behave today finger ski upon boy assault summer exhaust beauty stereo over). What's the best way to send them to Binance?",2025-04-22T17:03:08Z,en
Thanks for your information ! May I know the interest rates for senior citizens at Commercial bank ?,2025-04-22T15:16:26Z,en
100/10ya tax eka nethi karaganda puluwan neda?,2025-04-22T01:51:11Z,si
Nane,2025-05-06T15:37:52Z,others
Link eka dannako,2025-03-06T14:02:00Z,ta
Dan  wada  karane  nadda,2025-02-17T06:42:14Z,others
Meka viswasa karanna puluwanda ada kale hatiyata kohomada acaun namda denne,2024-11-26T10:31:28Z,ta
Thanks meka aththatama watina vidio ekak mage 4n ekata combank app eka ganna denne ne ithin mn hoy hoya unne komada thiyana gaana bala ganna kiyala,2024-11-01T06:36:54Z,ta
Meka register unm sallj kpnwd,2024-10-12T11:13:57Z,si
Whatsapp ekata save karanne namber ekak nane,2024-10-01T03:16:55Z,si
Thnkssss,2024-09-08T13:50:50Z,others
BANK STETMWNT EKK GANNABBERIDA,2024-07-11T09:13:36Z,ta
Hi,2024-07-06T16:11:15Z,others
Thanks,2024-06-06T11:35:54Z,en
Godak watina video ekak.thank you akki.,2024-06-01T14:38:20Z,si
hi,2024-04-26T06:04:59Z,others
ස්තුතියි ,2024-03-04T21:58:18Z,si
Tnx ,2024-01-26T06:28:28Z,others
වෙලාවකට වැඩ කරන්නැ නේද...මම දැන් ආවෙත් ඒක බලන්න..මට otp කෝඩ් එක එන්නැ වෙලාවකට,2023-12-04T17:04:18Z,si
Tnx hoda vidiyo ekak akke,2023-11-27T01:27:23Z,si
link eka evannako,2023-11-20T17:01:16Z,ta
සුපිරි video ekak අක්කා ....,2023-08-10T14:46:17Z,si
Card eka hadana kota deepu phone number eka dan man laga na.opt cord eka yanne ekatane mokada karnna,2023-08-10T05:45:21Z,others
A phone number mathaka Nathan,2023-07-13T17:25:40Z,en
මේකට සල්ලි කැපෙනවද charges.wage,2023-07-07T04:34:20Z,si
1xbet 1 app aeka sport nadda,2023-06-20T16:29:52Z,si
Transer karanna barida,2023-06-10T05:06:16Z,ta
Thank u ,2023-05-18T07:34:20Z,en
මාස 12ta ලක්ෂ 10 demmoth මාසෙට පොලිය ganna widiyata. Kiyak lebenwda?..,2025-03-03T15:50:50Z,ta
Mage current account ekak thiyenne eka fix ekakata change karganna puluwan da?,2025-03-03T15:46:39Z,ta
"Mreta wada hondai salli miriskudu dala kanawa...
Govt.fail....",2025-02-19T15:37:23Z,others
Nodokin...,2025-02-19T00:51:26Z,others
මාස O4  තැන්පතුවට  ලක්ශ 10ක් දැම්මොත් පොලිය කීයක්  ලැබෙනවද?,2025-02-18T17:48:28Z,si
9÷!00×200000 dina 300 kata poliya keeyada,2025-02-17T19:16:34Z,others
ලක්ෂ 65 ක් දින 100 ට දැම්මොත් පොළිය කීයද,2025-02-17T15:15:15Z,si
On line එකවුන්ට් එකක් ඕපන් කරන්නේ කොහොමද කියලා දෙන්න බැරිද?,2025-02-17T09:49:26Z,si
ලක්ෂ 30ක් මාස 6කට ලැබෙන පොලිය කියද,2025-02-17T02:38:23Z,si
බොහොම ස්තුතියි,2025-02-17T02:35:27Z,si
Thanks ,2025-02-17T01:48:45Z,en
"See all my Investment Banking videos here (Resume, Cover Letter, Video Interview tips and more): https://www.youtube.com/watch?v=JDUOEEjY7jk&list=PLCZxHKdpVXC56WJd2c-rwQ19D_KJqkFOI",2021-06-19T09:26:06Z,en
thank you ,2025-05-12T05:03:29Z,en
"Partially correct.  Commercial banks also make their money through treasury products, swap fees, insurance and wealth management.",2025-04-28T00:01:22Z,en
WäN,2025-03-12T01:00:14Z,others
Insurance and non insuranced,2024-10-19T16:02:59Z,en
"Thanks a lot.
You never disappoint !",2024-09-28T22:09:17Z,en
"Really interesting and much better than typical boring lecture. Im an international student, who is doing a Ms in Germany, and i have recently applied for a working student position in JP and got an interview proposal, i watched ur videos and hope to crack my hiring manager during the Interview.  Thank you for such video about banks and ur excel lessons.",2024-08-23T18:54:04Z,en
Bunks,2024-07-03T08:29:59Z,others
nicely explained.... cleared the basics....,2024-06-14T14:42:36Z,en
very handsome,2024-05-26T19:06:55Z,others
Tq,2024-02-07T13:25:49Z,others
Wish you Success,2024-01-30T15:17:36Z,en
Your video would have been better if the background music wasn't louder than your voice,2023-09-28T21:24:20Z,en
